Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","028","Antigua and Barbuda","5312","Area harvested","01550","Taro","2020","2020","ha","10","I","Imputed value"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5312","Area harvested","01234","Tomatoes","2020","2020","ha","6","A","Official figure"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5312","Area harvested","01221","Watermelons","2020","2020","ha","10","A","Official figure"
"QCL","Crops and livestock products","028","Antigua and Barbuda","5312","Area harvested","01540","Yams","2020","2020","ha","44","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01371","Almonds, in shell","2020","2020","ha","390","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","ha","7568","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01341","Apples","2020","2020","ha","20950","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01343","Apricots","2020","2020","ha","2342","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01216","Artichokes","2020","2020","ha","1800","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01211","Asparagus","2020","2020","ha","2617","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01311","Avocados","2020","2020","ha","586","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01312","Bananas","2020","2020","ha","8412","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0115","Barley","2020","2020","ha","1091236","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01701","Beans, dry","2020","2020","ha","488232","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01702","Broad beans and horse beans, dry","2020","2020","ha","1931","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01195","Canary seed","2020","2020","ha","14754","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","5130","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","9057","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","19749","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01447","Castor oil seeds","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01199.90","Cereals n.e.c.","2020","2020","ha","25493","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01344.02","Cherries","2020","2020","ha","2158","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01703","Chick peas, dry","2020","2020","ha","112549","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","2737","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","6428","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01315","Figs","2020","2020","ha","272","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","26190.01","Flax, processed but not spun","2020","2020","ha","2916","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01330","Grapes","2020","2020","ha","214798","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01252","Green garlic","2020","2020","ha","15442","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","367377","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01659","Hop cones","2020","2020","ha","393","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","34681","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01704","Lentils, dry","2020","2020","ha","32906","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01441","Linseed","2020","2020","ha","14246","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01709.02","Lupins","2020","2020","ha","106","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","7730506","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","275","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01630","Maté leaves","2020","2020","ha","177530","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0118","Millet","2020","2020","ha","3513","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0117","Oats","2020","2020","ha","322328","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01450","Olives","2020","2020","ha","115879","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","22434","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01323","Oranges","2020","2020","ha","42932","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","1359","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","ha","1566","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","1305","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","58966","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01317","Papayas","2020","2020","ha","197","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01345","Peaches and nectarines","2020","2020","ha","6196","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01342.01","Pears","2020","2020","ha","21435","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01705","Peas, dry","2020","2020","ha","78805","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01242","Peas, green","2020","2020","ha","14676","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01930.01","Peppermint, spearmint","2020","2020","ha","360","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01318","Pineapples","2020","2020","ha","178","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01346","Plums and sloes","2020","2020","ha","9693","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","4660","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01510","Potatoes","2020","2020","ha","79940","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","18475","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01342.02","Quinces","2020","2020","ha","3338","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","16562","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0113","Rice","2020","2020","ha","185300","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0116","Rye","2020","2020","ha","108532","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01446","Safflower seed","2020","2020","ha","27349","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","413550","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0114","Sorghum","2020","2020","ha","395204","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","0141","Soya beans","2020","2020","ha","16721424","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01354","Strawberries","2020","2020","ha","1043","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01241.01","String beans","2020","2020","ha","6557","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01802","Sugar cane","2020","2020","ha","382887","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","1528567","A","Official figure"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","10400","E","Estimated value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","28960","I","Imputed value"
"QCL","Crops and livestock products","032","Argentina","5312","Area harvested","01620","Tea leaves","2020","2020","ha","32980","A","Official figure"
